Gene,bonferroni,sidak,holm-sidak,simes-hochberg,hommel,fdr_tsbky
9530085L02Rik,0.000393941414791,0.000393863833884,0.000366431521027,0.000366498669903,0.000334202474406,1.21029556564e-07
9530091C08Rik,0.000394013665362,0.000393936054563,0.000366480673251,0.000366547841478,0.000334263768595,1.21029556564e-07
9630013D21Rik,0.000394085927514,0.000394008289776,0.000366529832381,0.000366578968023,0.000334307023423,1.21029556564e-07
9630014M24Rik,0.000394085927514,0.000394008289776,0.000366529832381,0.000366578968023,0.000334307023423,1.21029556564e-07
9630025I21Rik,0.000404036901724,0.000403955293529,0.000375746258457,0.000375816865307,0.000342526474806,1.23939273831e-07
9630028B13Rik,0.000404703285266,0.000404621408182,0.000376347337215,0.000376418169698,0.000343072872904,1.23939273831e-07
9630033F20Rik,0.000404851500848,0.000404769562562,0.000376466605566,0.000376537484095,0.000343198517413,1.23939273831e-07
9630041A04Rik,0.000404999763859,0.000404917765381,0.000376585905403,0.000376656829024,0.000343324202128,1.23939273831e-07
9630041N07Rik,0.000405073913154,0.000404991884956,0.000376636294401,0.000376707236722,0.000343387059566,1.23939273831e-07
9630058J23Rik,0.00040514807431,0.000405066016641,0.000376686687875,0.000376757648658,0.000343431371225,1.23939273831e-07
9830001H06Rik,0.000415978339648,0.000415891836827,0.000386735142556,0.000386809939996,0.000352364174763,1.26907702774e-07
9830107B12Rik,0.000416054374928,0.000415967840723,0.000386786771148,0.000386842532995,0.000352428582225,1.26907702774e-07
9830004L10Rik,0.000416054374928,0.000415967840723,0.000386786771148,0.000386842532995,0.000352428582225,1.26907702774e-07
9930005F22Rik,0.00041613042235,0.000416043856728,0.000386819352585,0.000386894182179,0.000352492999971,1.26907702774e-07
9930012K11Rik,0.000416206481914,0.000416119884843,0.000386870986293,0.000386945835686,0.000352557428002,1.26907702774e-07
9930013L23Rik,0.000427401630964,0.000427310311249,0.000397255431194,0.00039733435492,0.000361746914913,1.30236485048e-07
9930014A18Rik,0.00042771367502,0.000427622222385,0.000397525826862,0.000397604857648,0.000361991435408,1.30246829192e-07
9930021J03Rik,0.000439049023681,0.000438952661335,0.000408038882903,0.000408102039737,0.000371283373328,1.33176510025e-07
9930022D16Rik,0.000439049023681,0.000438952661335,0.000408038882903,0.000408102039737,0.000371283373328,1.33176510025e-07
9930023K05Rik,0.000439289017579,0.000439192547697,0.000408221655865,0.000408304997836,0.000371486325024,1.33176510025e-07
9930032O22Rik,0.000439369040996,0.000439272538073,0.000408275891705,0.000408359253867,0.000371553997112,1.33176510025e-07
9930038B18Rik,0.00043944907714,0.000439352538135,0.000408330129223,0.000408413514396,0.000371621679963,1.33176510025e-07
9930111J21Rik,0.000439529126014,0.000439432552728,0.00040838437292,0.000408447648934,0.000371689373579,1.33176510025e-07
9930104L06Rik,0.000439529126014,0.000439432552728,0.00040838437292,0.000408447648934,0.000371689373579,1.33176510025e-07
A030009H04Rik,0.00043960918762,0.000439512577006,0.000408418492358,0.000408501914794,0.000371757077961,1.33176510025e-07
A130006I12Rik,0.000450758226186,0.000450656654257,0.000418753691433,0.000418841389249,0.000380896275219,1.35686504497e-07
A130010J15Rik,0.000451168296976,0.0004510665405,0.000419113912117,0.000419201760591,0.000381222126541,1.35686504497e-07
A130014H13Rik,0.000451250350201,0.000451148555526,0.000419169459925,0.000419236665468,0.000381291458773,1.35686504497e-07
A130022J15Rik,0.000451250350201,0.000451148555526,0.000419169459925,0.000419236665468,0.000381291458773,1.35686504497e-07
A130023I24Rik,0.000451332416452,0.000451230585084,0.000419204351307,0.000419271567413,0.000381360802012,1.35686504497e-07
A130042E20Rik,0.000451332416452,0.000451230585084,0.000419204351307,0.000419271567413,0.000381360802012,1.35686504497e-07
A130049A11Rik,0.000451496588042,0.000451394682946,0.000419315464854,0.000419396938006,0.000381499521516,1.35686504497e-07
A1bg,0.000451578693383,0.000451476751251,0.000419371028354,0.000419396938006,0.000381568897785,1.35686504497e-07
A130066N16Rik,0.000451578693383,0.000451476751251,0.000419371028354,0.000419396938006,0.000381568897785,1.35686504497e-07
A130051J06Rik,0.000451578693383,0.000451476751251,0.000419371028354,0.000419396938006,0.000381568897785,1.35686504497e-07
A130050O07Rik,0.000451578693383,0.000451476751251,0.000419371028354,0.000419396938006,0.000381568897785,1.35686504497e-07
A1cf,0.000451660811758,0.000451558834087,0.000419371028354,0.000419431831969,0.000381638285066,1.35686504497e-07
A230046K03Rik,0.000451660811758,0.000451558834087,0.000419371028354,0.000419431831969,0.000381638285066,1.35686504497e-07
A230050P20Rik,0.000463780030379,0.000463672507177,0.000430572305997,0.000430622540802,0.000391581243017,1.38212670437e-07
A230051G13Rik,0.000463780030379,0.000463672507177,0.000430572305997,0.000430622540802,0.000391581243017,1.38212670437e-07
A230051N06Rik,0.000463780030379,0.000463672507177,0.000430572305997,0.000430622540802,0.000391581243017,1.38212670437e-07
A230052G05Rik,0.000463864229715,0.000463756665469,0.000430586750094,0.000430658230309,0.000391631089611,1.38212670437e-07
A230067G21Rik,0.000463864229715,0.000463756665469,0.000430586750094,0.000430658230309,0.000391631089611,1.38212670437e-07
A230072I06Rik,0.000463948442393,0.000463840840713,0.000430622426557,0.000430687094686,0.000391702188654,1.38212670437e-07
A230069A22Rik,0.000463948442393,0.000463840840713,0.000430622426557,0.000430687094686,0.000391702188654,1.38212670437e-07
A230083G16Rik,0.000464032668412,0.000463925025643,0.000430658096594,0.000430687094686,0.000391773298961,1.38212670437e-07
A230107C01Rik,0.000464032668412,0.000463925025643,0.000430658096594,0.000430687094686,0.000391773298961,1.38212670437e-07
A2bp1,0.000464032668412,0.000463925025643,0.000430658096594,0.000430687094686,0.000391773298961,1.38212670437e-07
A2ld1,0.000464032668412,0.000463925025643,0.000430658096594,0.000430687094686,0.000391773298961,1.38212670437e-07
A2m,0.000464116907776,0.000464009227526,0.000430658096594,0.000430722767347,0.000391844420534,1.38212670437e-07
A330008L17Rik,0.000464116907776,0.000464009227526,0.000430658096594,0.000430722767347,0.000391844420534,1.38212670437e-07
A330017A19Rik,0.000464201160485,0.000464093441516,0.00043068693049,0.000430779697433,0.000391915553375,1.38212670437e-07
A330021E22Rik,0.000476646594771,0.000476533022891,0.000442209459526,0.000442307257335,0.000402117352555,1.41596771387e-07
A330023F24Rik,0.000476819379922,0.000476705725183,0.000442347896498,0.000442445756033,0.000402263120736,1.41596771387e-07
A330049M08Rik,0.000476992219719,0.000476878483172,0.00044248636934,0.000442562443303,0.00040240893502,1.41596771387e-07
A330041J22Rik,0.000476992219719,0.000476878483172,0.00044248636934,0.000442562443303,0.00040240893502,1.41596771387e-07
A330050B17Rik,0.000477078660115,0.000476964881538,0.000442522856913,0.00044262079408,0.000402481859454,1.41596771387e-07
A330070K13Rik,0.000489681575518,0.000489561707193,0.000454187844875,0.000454291013726,0.0004127553227,1.4473506939e-07
A330084C13Rik,0.000489770174304,0.000489650260821,0.000454247580062,0.00045435077771,0.000412830003109,1.4473506939e-07
A3galt2,0.000489858787073,0.000489738831401,0.000454307322868,0.000454388110955,0.000412904695305,1.4473506939e-07
A430005L14Rik,0.000489858787073,0.000489738831401,0.000454307322868,0.000454388110955,0.000412904695305,1.4473506939e-07
A430005L14Rik//A430005L14Rik,0.000489947413826,0.000489827414088,0.000454344639335,0.00045444788059,0.000412979399288,1.4473506939e-07
A430010J10Rik,0.000490036054566,0.000489916011305,0.000454404386571,0.000454485211366,0.000413031671347,1.4473506939e-07
A430033K04Rik,0.000490036054566,0.000489916011305,0.000454404386571,0.000454485211366,0.000413031671347,1.4473506939e-07
A430057M04Rik,0.000490124709295,0.00049000462305,0.000454441701597,0.00045454498665,0.00041310639485,1.4473506939e-07
A430060F13Rik,0.000502607900335,0.000502481620168,0.0004659903617,0.000466098963359,0.000423236642648,1.47968879134e-07
A430072C10Rik,0.000502789504371,0.000502663132278,0.000466135678008,0.000466221320211,0.000423389567984,1.47968879134e-07
A430078G23Rik,0.000502789504371,0.000502663132278,0.000466135678008,0.000466221320211,0.000423389567984,1.47968879134e-07
A430084P05Rik,0.000502880327846,0.000502753911337,0.000466173819393,0.000466282506057,0.000423466048721,1.47968879134e-07
A430089I19Rik,0.000502971165628,0.000502844702503,0.000466234980782,0.000466320660704,0.000423542541506,1.47968879134e-07
A430090L17Rik,0.000502971165628,0.000502844702503,0.000466234980782,0.000466320660704,0.000423542541506,1.47968879134e-07
A430093F15Rik,0.000503698383177,0.000503571554863,0.000466862809494,0.000466971817911,0.000424131848251,1.48089797734e-07
A430105I19Rik,0.000516889957359,0.000516756397746,0.000479063087854,0.000479154196984,0.000434837168488,1.51277987592e-07
A430107D22Rik,0.000516889957359,0.000516756397746,0.000479063087854,0.000479154196984,0.000434837168488,1.51277987592e-07
A430107O13Rik,0.000516983161894,0.000516849554723,0.00047910211829,0.000479216919189,0.000434915577433,1.51277987592e-07
A430110N23Rik,0.000517076381081,0.000516942726229,0.00047916481595,0.000479255964273,0.000434970316539,1.51277987592e-07
A430110L20Rik,0.000517076381081,0.000516942726229,0.00047916481595,0.000479255964273,0.000434970316539,1.51277987592e-07
A4galt,0.000517169614923,0.000517035912262,0.000479203843461,0.000479318692296,0.000435048745869,1.51277987592e-07
A4gnt,0.000517262863422,0.000517129112824,0.000479266546722,0.000479357734656,0.000435127187527,1.51277987592e-07
A530006G24Rik,0.000517262863422,0.000517129112824,0.000479266546722,0.000479357734656,0.000435127187527,1.51277987592e-07
A530013C23Rik,0.000517449404396,0.000517315557531,0.000479391968034,0.00047950690662,0.000435284107839,1.51277987592e-07
A530016L24Rik,0.000530894888928,0.000530753995082,0.000491821194194,0.000491942172428,0.000446181240809,1.54824625046e-07
A530017D24Rik,0.000530990459478,0.000530849515382,0.000491885401977,0.000492006411363,0.000446261561392,1.54824625046e-07
A530023O14Rik,0.000531277261112,0.00053113616587,0.000492126697038,0.000492223491574,0.000446502598763,1.54824625046e-07
A530021J07Rik,0.000531277261112,0.00053113616587,0.000492126697038,0.000492223491574,0.000446502598763,1.54824625046e-07
A530032D15Rik,0.000531468537206,0.000531327339641,0.000492255174757,0.000492376365788,0.000446663353382,1.54824625046e-07
A530032D15Rik//A530032D15Rik,0.000531564197761,0.000531422949529,0.0004923194218,0.000492440644322,0.000446743749607,1.54824625046e-07
A530040E14Rik,0.000545757800517,0.000545608908066,0.000505436820241,0.000505539594919,0.000458247584358,1.58719701302e-07
A530053G22Rik,0.000545757800517,0.000545608908066,0.000505436820241,0.000505539594919,0.000458247584358,1.58719701302e-07
A530054K11Rik,0.000545953958185,0.000545804958463,0.000505568455254,0.000505696292495,0.00045841228888,1.58719701302e-07
A530064D06Rik,0.00056062075446,0.000560463643883,0.000519121126292,0.000519230232513,0.000470316495349,1.62524562489e-07
A530082C11Rik,0.00056062075446,0.000560463643883,0.000519121126292,0.000519230232513,0.000470316495349,1.62524562489e-07
A530088H08Rik,0.000560922516739,0.000560765236371,0.000519349123675,0.000519484025418,0.000470543959723,1.62524562489e-07
A530095I07Rik,0.000561023135607,0.000560865797867,0.000519416578404,0.000519551516075,0.000470628366391,1.62524562489e-07
A530099J19Rik,0.000561123770199,0.000560966376313,0.000519484039622,0.000519593312535,0.000470712786249,1.62524562489e-07
A530098C11Rik,0.000561123770199,0.000560966376313,0.000519484039622,0.000519593312535,0.000470712786249,1.62524562489e-07
A630001G21Rik,0.000575979011843,0.000575813174964,0.000533180508548,0.000533322693159,0.000482778780606,1.66697309398e-07
A630001O12Rik,0.000576288509211,0.000576122493542,0.000533440551574,0.000533582875433,0.000483011803543,1.66697309398e-07
A630005I04Rik,0.00057659815142,0.000576431957384,0.000533700700784,0.000533843163458,0.000483271327791,1.66697309398e-07
A630007B06Rik,0.000588894553464,0.000588721197208,0.000545052223384,0.000545200810833,0.000493253805704,1.69970182651e-07
A630010A05Rik,0.000591638924908,0.000591463949366,0.000547564502643,0.000547714463184,0.0004954711799,1.69970182651e-07
A630012P03Rik,0.000591956298636,0.000591781134214,0.00054783105513,0.000547943542904,0.000495736966225,1.69970182651e-07
A630023P12Rik,0.000591956298636,0.000591781134214,0.00054783105513,0.000547943542904,0.000495736966225,1.69970182651e-07
A630033E08Rik,0.000592062122817,0.000591886896392,0.000547874761444,0.000547943542904,0.000495825589251,1.69970182651e-07
A630033H20Rik,0.000592062122817,0.000591886896392,0.000547874761444,0.000547943542904,0.000495825589251,1.69970182651e-07
A630038E17Rik,0.000592062122817,0.000591886896392,0.000547874761444,0.000547943542904,0.000495825589251,1.69970182651e-07
A630047E20Rik,0.000592062122817,0.000591886896392,0.000547874761444,0.000547943542904,0.000495825589251,1.69970182651e-07
A630072L19Rik,0.000592167963472,0.000591992675516,0.000547874761444,0.000547987253914,0.000495914226073,1.69970182651e-07
A630055G03Rik,0.000592167963472,0.000591992675516,0.000547874761444,0.000547987253914,0.000495914226073,1.69970182651e-07
A630072M18Rik,0.000592273820602,0.000592098469165,0.000547907938071,0.000548030960778,0.000496002876693,1.69970182651e-07
A630089N07Rik,0.000592273820602,0.000592098469165,0.000547907938071,0.000548030960778,0.000496002876693,1.69970182651e-07
A630091E08Rik,0.000607819770836,0.000607635095428,0.000562229688682,0.000562387790164,0.000508604342456,1.74053998344e-07
A630095E13Rik,0.000608145264342,0.000607960390811,0.000562502845813,0.000562661101263,0.000508848851986,1.74053998344e-07
A730011L01Rik,0.000608253795892,0.000608068854883,0.000562575359818,0.00056270579936,0.000508939662781,1.74053998344e-07
A730013G03Rik,0.000608253795892,0.000608068854883,0.000562575359818,0.00056270579936,0.000508939662781,1.74053998344e-07
A730017C20Rik,0.000608362344304,0.000608177338324,0.000562620034415,0.000562778356245,0.000509030487684,1.74053998344e-07
A730017L22Rik,0.000623428597374,0.00062323431386,0.000576520911841,0.000576687156781,0.000521151358398,1.78112025164e-07
A730018C14Rik,0.00062420664949,0.000624011881938,0.000577211643299,0.000577378285843,0.000521773177606,1.78112025164e-07
A730036I17Rik,0.000624540359021,0.000624345382005,0.000577491550927,0.000577629752225,0.000522052124782,1.78112025164e-07
A730020M07Rik,0.000624540359021,0.000624345382005,0.000577491550927,0.000577629752225,0.000522052124782,1.78112025164e-07
A730037C10Rik,0.000624651630031,0.0006244565842,0.000577537225192,0.000577704056298,0.000522145136013,1.78112025164e-07
A730045E13Rik,0.00062509688663,0.000624901562434,0.000577920166104,0.00057808721878,0.000522488695658,1.78112025164e-07
A730069N07Rik,0.000625208243931,0.000625012851779,0.000577994472837,0.000578161566969,0.000522581773918,1.78112025164e-07
A730076H11Rik,0.000641591975074,0.000641386209125,0.000593107095548,0.000593283043727,0.000535747224033,1.82166439796e-07
A730089K16Rik,0.00064170608741,0.000641500248601,0.000593183180682,0.000593329783486,0.000535842511022,1.82166439796e-07
A830005F24Rik,0.00064170608741,0.000641500248601,0.000593183180682,0.000593329783486,0.000535842511022,1.82166439796e-07
A830006F12Rik,0.000641934365061,0.000641728378386,0.000593335366631,0.000593511451291,0.000536033129239,1.82166439796e-07
A830007P12Rik,0.000642048530382,0.000641842471118,0.000593411469681,0.000593558192991,0.000536128460471,1.82166439796e-07
A830018L16Rik,0.000642048530382,0.000641842471118,0.000593411469681,0.000593558192991,0.000536128460471,1.82166439796e-07
A830019P07Rik,0.000642162713369,0.000641956580794,0.00059345818427,0.00059363434124,0.000536223806455,1.82166439796e-07
A830021K08Rik,0.000659211346351,0.000658994123155,0.000609178796866,0.000609364413457,0.000549916435946,1.86233172125e-07
A830031A19Rik,0.00065932838784,0.00065911108938,0.000609256745034,0.00060938201276,0.000550014072369,1.86233172125e-07
A830039N20Rik,0.00065932838784,0.00065911108938,0.000609256745034,0.00060938201276,0.000550014072369,1.86233172125e-07
A830080D01Rik,0.00065932838784,0.00065911108938,0.000609256745034,0.00060938201276,0.000550014072369,1.86233172125e-07
A830093I24Rik,0.000659445447404,0.000659228070126,0.00060927432735,0.000609460001977,0.000550111723872,1.86233172125e-07
